year,産業分類並び順,産業階層,産業,地域コード,昼間就業者（人）,常住就業者（人）,常住就業者／うち自宅就業者（人）,常住就業者／うち地域内通勤者（人）,流入超過通勤者（人）,流入通勤者（人）,流入通勤者／うち都外から流入（人）,流出通勤者（人）,流出通勤者／うち都外へ流出（人）
2015,1,0,総数,13107,146122.0,122324.0,13283.0,27656.0,23798.0,92541.0,46823.0,68743.0,6828.0
2015,2,1,第1次産業,13107,128.0,92.0,19.0,27.0,36.0,81.0,46.0,45.0,8.0
2015,3,2,農業，林業,13107,127.0,88.0,19.0,26.0,39.0,81.0,46.0,42.0,8.0
2015,4,3,うち農業,13107,127.0,85.0,19.0,26.0,42.0,81.0,46.0,39.0,7.0
2015,5,2,漁業,13107,1.0,4.0,,1.0,-3.0,,,3.0,
2015,6,1,第2次産業,13107,35927.0,23548.0,4556.0,6506.0,12379.0,24356.0,13399.0,11977.0,1808.0
2015,7,2,鉱業，採石業，砂利採取業,13107,3.0,16.0,,,-13.0,2.0,1.0,15.0,2.0
2015,8,2,建設業,13107,8652.0,6056.0,1044.0,1436.0,2596.0,5950.0,3433.0,3354.0,528.0
2015,9,2,製造業,13107,27272.0,17476.0,3512.0,5070.0,9796.0,18404.0,9965.0,8608.0,1278.0
2015,10,1,第3次産業,13107,95844.0,84509.0,8069.0,20233.0,11335.0,66091.0,32590.0,54756.0,4855.0
2015,11,2,電気・ガス・熱供給・水道業,13107,121.0,463.0,,13.0,-342.0,103.0,62.0,445.0,83.0
2015,12,2,情報通信業,13107,6994.0,9674.0,388.0,510.0,-2680.0,6021.0,3676.0,8701.0,544.0
2015,13,2,運輸業，郵便業,13107,6430.0,5341.0,338.0,1196.0,1089.0,4738.0,2696.0,3649.0,495.0
2015,14,2,卸売業，小売業,13107,23720.0,19138.0,2457.0,5206.0,4582.0,15747.0,7949.0,11165.0,991.0
2015,15,2,金融業，保険業,13107,7292.0,4213.0,83.0,516.0,3079.0,6666.0,3523.0,3587.0,278.0
2015,16,2,不動産業，物品賃貸業,13107,4596.0,4118.0,1045.0,822.0,478.0,2630.0,1377.0,2152.0,191.0
2015,17,2,学術研究，専門・技術サービス業,13107,5241.0,5682.0,985.0,639.0,-441.0,3550.0,1979.0,3991.0,312.0
2015,18,2,宿泊業，飲食サービス業,13107,8246.0,8028.0,956.0,2786.0,218.0,4312.0,1636.0,4094.0,251.0
2015,19,2,生活関連サービス業，娯楽業,13107,4952.0,3809.0,702.0,1091.0,1143.0,3085.0,1482.0,1942.0,220.0
2015,20,2,教育，学習支援業,13107,3698.0,3558.0,175.0,691.0,140.0,2799.0,1121.0,2659.0,440.0
2015,21,2,医療，福祉,13107,11258.0,9034.0,342.0,3770.0,2224.0,7018.0,2402.0,4794.0,472.0
2015,22,2,複合サービス事業,13107,563.0,335.0,1.0,148.0,228.0,407.0,169.0,179.0,15.0
